t;x;y;q
40654;-41;38.9;1.8
40656;-39.8;38.5;0.9
40658;-38.3;38.2;2.1
40660;-42.6;38.9;1.3
40662;-42.2;38.7;1.3
40664;-41.9;38.8;2
40666;-42.2;38.7;1.3
40668;-42.6;38.9;1.1
40670;-39.9;39.2;1.8
40672;-37.4;38.3;1.7
40674;-38.9;38.4;1.5
40676;-39.4;38.9;1.2
40678;-39.7;39.3;2
40680;-41.1;38.5;1.6
40682;-41.6;38.8;1.5
40684;-40;38.7;2
40686;-40.9;38.4;1.8
40688;-43.5;39.2;1.1
40690;-40.3;39;2
40692;-39.9;38.5;1.9
40694;-39.7;38.3;1.4
40696;-40.3;39.1;1.8
40698;-39.1;39.2;1.5
40700;-39.5;38.5;1.7
40702;-40.2;38.6;1.9
40704;-39.2;38.5;1.7
40706;-41.5;39.2;1.2
40708;-41.9;38.6;2
40710;-39.9;38.9;1.5
40712;-37.9;38.4;1.2
40714;-39.6;38.4;1.9
40716;-40.3;38.6;1.8
40718;-38.9;38.4;1.8
40720;-40.9;38.4;1.9
40722;-41.6;38.4;1.2
40724;-38.9;38.3;1.6
40726;-39.9;38.7;2.3
40728;-40.6;38.6;1.3
40730;-38.6;38.6;1.6
40732;-37.6;38.6;1.8
40734;-38.3;38.4;1.6
40736;-39.9;39;2.1
40738;-39.2;38.7;1.6
40740;-39.9;38.5;1.8
40742;-41.5;38.5;1.6
40744;-41.7;39.1;1.3
40746;-42.1;38.9;1.8
40748;-42.4;38.5;2.3
40750;-39.8;38.3;1.1
40752;-37;38.5;1.6
40754;-39.6;39.1;2
40756;-37.3;38.4;0.9
40758;-38.4;39;2.2
40760;-40.1;38.9;1.5
40762;-39.6;38.4;1.1
40764;-39.5;38.8;2.5
40766;-40;38.8;0.8
40768;-39.9;38.6;1.9
40770;-38;38.4;2.3
40772;-38.3;39.1;0.7
40774;-39.2;38.3;2.4
40776;-39.4;38.9;1.4
40778;-37.7;38.3;0.9
40780;-40.5;38.6;3
40782;-40.1;38.6;0.9
40784;-38.4;38.5;1.4
40786;-39.4;39;2.3
40788;-41.6;39.2;0.6
40790;-38.2;38.6;2.1
40792;-37.5;38.6;1.9
40794;-40.2;39;1.1
40796;-38.9;38.5;2
40798;-39.2;38.9;1.8
40800;-41.5;39.1;1.2
40802;-41.8;38.5;2.1
40804;-39.3;38.2;1.8
40806;-40.3;38.6;1.2
40808;-42.4;38.9;1.8
40810;-38.9;38.6;1.6
40812;-36.5;38.3;1.5
40814;-38.8;38.6;1.7
40816;-39;39.2;1.8
40818;-36.2;38.2;1.6
40820;-40.1;38.6;1.2
40822;-40.4;38.6;1.3
40824;-40.1;39;2.3
40826;-40.7;38.9;0.9
40828;-40.3;38.3;1.8
40830;-39.3;38.3;1.9
40832;-38.4;38.4;1.2
40834;-39.2;38.1;2.1
40836;-39;38.5;1.9
40838;-37;38.3;1.5
40840;-39.2;38.2;1.8
40842;-41;38.8;1.6
40844;-38.2;38.3;1.3
40846;-39.9;39.2;2.1
40848;-39.6;38.5;1.7
40850;-37.9;38.7;0.9
40852;-38.2;39.4;2.6
40854;-39.6;39.1;1.5
40856;-37.4;38.1;1.3
40858;-37.8;38.5;2.3
40860;-41;38.7;1.2
40862;-40.4;38.4;1.8
40864;-39.3;38.4;1.9
40866;-39.6;38.5;1.4
40868;-39.5;38.3;1.3
40870;-38.5;38.6;1.9
40872;-37.2;38.4;1
40874;-38.5;38.3;1.6
40876;-38.6;38.6;2.4
40878;-38.9;39.1;1.3
40880;-39.9;38.5;1.6
40882;-40.2;38.4;1.9
40884;-38.5;38.3;1.1
40886;-40.6;38.8;2.4
40888;-41.6;38.8;1.9
40890;-39.2;38.7;0.9
40892;-37.3;38.5;1.9
40894;-38.9;38.6;1.5
40896;-37.7;38.5;1.4
40898;-36.8;39.1;2
40900;-38;38.4;1.5
40902;-39.7;38.7;1.8
40904;-38.3;38.5;2.1
40906;-40.2;38.7;1.2
40908;-42.2;39.3;1.4
40910;-39.7;39.1;1.8
40912;-37;38.5;1.9
40914;-38.8;38.6;0.9
40916;-40.1;39;1.5
40918;-39.2;39;2.3
40920;-40;38.4;1.3
40922;-40.9;38.9;1.5
40924;-38.2;38.2;1.9
40926;-39.6;39.2;1.5
40928;-39.6;38.5;1.6
40930;-38.8;39.5;2
40932;-36.1;38.4;1.6
40934;-37.5;38.7;1.6
40936;-37.6;38.7;1.3
40938;-37.9;38.7;1.8
40940;-38.2;38.7;1.4
40942;-41.2;38.6;1.2
40944;-39.9;39.2;2
40946;-40.4;39.1;1
40948;-40.7;38.8;1.8
40950;-38.6;38.4;2
40952;-37.2;38.7;1.2
40954;-39.1;39.1;2.1
40956;-37.8;38.6;1.9
40958;-36.5;38.4;1.1
40960;-38.4;38.1;1.5
40962;-40.7;39;1.8
40964;-38.7;38.9;1.5
40966;-38.7;38.4;1.3
40968;-39.6;38.3;1.8
40970;-37.6;38.5;1.9
40972;-36.6;38.2;1.2
40974;-39.4;38.8;2.1
40976;-39.1;38.3;1.4
40978;-37.4;38.3;1.6
40980;-40.1;38.8;1.9
40982;-40.8;38.5;1.4
40984;-38;38.4;2
40986;-39.7;39;1.9
40988;-39.3;38;0.9
40990;-38.2;38.6;1.9
40992;-36;38.1;1.9
40994;-37.8;38.1;0.8
40996;-37.3;38;2.1
40998;-37.2;38.9;1.4
41000;-39.9;39.1;1.5
41002;-40.8;39.1;2.6
41004;-39.1;39.2;0.8
41006;-38.8;38.5;1.6
41008;-40.8;38.9;2
41010;-36.2;38.4;0.9
41012;-36.2;38.5;1.9
41014;-38.3;39;2
41016;-37.3;38.6;0.7
41018;-37.6;39.3;2
41020;-37.4;38.4;1.9
41022;-39.1;38.6;1
41024;-38.3;38.6;2.5
41026;-40;39.1;1
41028;-41.4;39;1.6
41030;-37.7;38.3;2.2
41032;-36.7;38.1;0.6
41034;-38.5;38.5;2.1
41036;-39.2;39.1;1.6
41038;-37.2;38.5;1
41040;-37.8;38.4;2.2
41042;-38.9;38.3;1.3
41044;-37.6;38.4;1.2
41046;-38.8;38.8;1.8
41048;-38.7;38;1
41050;-37.9;38.9;1.4
41052;-37.8;38.9;2
41054;-37.1;38.3;1
41056;-39.1;39.1;1.9
41058;-37.2;38.2;1.7
41060;-38.1;38.2;1.3
41062;-41.4;38.8;2.4
41064;-39.9;38.8;1
41066;-40;38.8;1.3
41068;-40.6;38.9;1.8
41070;-38.4;38.5;1
41072;-36.3;38.1;1.9
41074;-37.1;38;1.6
41076;-38.1;38.8;1.1
41078;-36.6;38.3;1.9
41080;-38.7;38.3;1
41082;-39.4;38.4;1.7
41084;-38.5;38.7;1.8
41086;-39.3;38.5;1.5
41088;-41.4;39.1;1.9
41090;-38.5;38.4;1.6
41092;-38.8;39.3;1.4
41094;-39.6;39.1;2
41096;-37.6;38.4;1.3
41098;-37.3;39;1.1
41100;-38.4;38.5;2
41102;-38.5;38.4;1.4
41104;-38.3;38.6;1.6
41106;-39.2;38.4;1.9
41108;-41.8;39.1;1.5
41110;-38.4;38.6;1.7
41112;-38.2;38.4;1.7
41114;-38.6;38.4;1.4
41116;-39.4;38.5;2.1
41118;-39.3;39;1.8
41120;-39.9;38.6;1.4
41122;-40.9;38.5;2.4
41124;-38.5;38.3;1.6
41126;-39.7;39.1;1.1
41128;-40.9;39.2;2.2
41130;-36.9;38.5;1
41132;-36.9;39;1.5
41134;-37.3;38.4;2.3
41136;-38.7;39.3;1.4
41138;-37.9;39.1;1.9
41140;-37.8;38.7;1.7
41142;-41;38.5;0.9
41144;-38.9;38.6;2.1
41146;-40.7;39.1;1.5
41148;-41.8;39.3;1.4
41150;-39.2;39;2.3
41152;-35.9;38.6;1.2
41154;-37.3;38.4;1.5
41156;-38.1;38.9;2.7
41158;-38.1;39.1;0.7
41160;-40.2;39.1;2.4
41162;-40.1;38.4;1.9
41164;-37.9;38.3;0.6
41166;-39.7;39;2.1
41168;-39.8;38.5;1
41170;-37.4;38.5;1
41172;-37.2;38.6;2.8
41174;-38;38.4;0.8
41176;-39.4;39.1;1.6
41178;-38.5;39.3;2.8
41180;-38;38.5;0.3
41182;-40.4;39.2;2.6
41184;-38.8;39.1;1.6
41186;-39.2;38.9;1.1
41188;-40.4;39;2.9
41190;-37;38.5;0.8
41192;-36.1;38.6;1.5
41194;-39.1;39.2;2.5
41196;-37;38.5;0.8
41198;-36.9;38.6;2.2
41200;-39.4;38.3;1.9
41202;-41.4;39;0.9
41204;-39;38.7;2.7
41206;-38.6;38.1;1.5
41208;-41.2;39.2;0.8
41210;-37;38.3;2.5
41212;-34.9;38.3;0.7
41214;-38.4;38.9;2.4
41216;-38.1;39.1;1.8
41218;-37;39;0.8
41220;-38.9;38.8;2.5
41222;-40.2;39;1.1
41224;-39.2;38.8;1
41226;-37.9;38.2;2.5
41228;-41.5;38.9;0.8
41230;-38.4;38.4;2.5
41232;-36.6;37.9;1.7
41234;-38.8;38.5;1.1
41236;-39.1;38.7;2.5
41238;-38.2;38.9;1.2
41240;-39.2;38.7;1.9
41242;-38.7;38;2.4
41244;-37.4;38.2;1
41246;-38.1;38.7;2.1
41248;-39.6;39.1;1.7
41250;-37.4;39.1;0.9
41252;-35.6;38.5;2
41254;-36.8;38.5;1.6
41256;-38;39.1;1.5
41258;-36.1;38.5;1.3
41260;-39;38.9;1.6
41262;-40.4;38.9;1.8
41264;-37.8;38.3;1.6
41266;-39.3;39;1.6
41268;-39.1;38.5;1.9
41270;-37.3;38.6;1.4
41272;-37.1;39;1.4
41274;-38.6;39;1.8
41276;-38.1;39.1;1.5
41278;-36.3;38.7;1.5
41280;-38.9;38.5;2.1
41282;-39.2;38.7;1.7
41284;-37.8;38.5;1.5
41286;-39.3;38.9;1.9
41288;-38.8;38.4;1.6
41290;-36.8;38.4;1.2
41292;-37.3;39.3;1.9
41294;-37.1;38.4;1.8
41296;-37;38.8;1.6
41298;-34;38.5;1.6
41300;-36.6;38.5;1.7
41302;-36.6;38.4;1.7
41304;-36.7;38.7;1.7
41306;-38.2;38.6;1.6
41308;-38.4;38.2;1.6
41310;-35.9;38.5;1.9
41312;-35.3;38.6;1.7
41314;-37.5;38.7;1.3
41316;-36.4;38.5;1.4
41318;-35.5;38.6;2.1
41320;-36.9;38.5;1
41322;-37.8;38.5;1.6
41324;-35.7;38.4;2.1
41326;-35.9;38.3;1.1
41328;-39;39.3;2.1
41330;-35.1;38.6;1.1
41332;-33.8;38.4;1.1
41334;-36.1;38.8;2.6
41336;-36.8;39.1;1
41338;-35.4;38.6;1.7
41340;-36.1;38.5;2.6
41342;-38.6;38.5;0.3
41344;-38.4;39.1;2.5
41346;-38.4;38.5;1.6
41348;-40.6;39.1;1
41350;-38.4;39.1;2.6
41352;-35.6;38.5;1
41354;-35.8;38.5;1.5
41356;-36.1;38.5;2.3
41358;-36.1;39.2;1.1
41360;-36;38.5;1.6
41362;-37;38.5;1.8
41364;-36.1;38.4;1.3
41366;-37.1;39;2.3
41368;-38.2;38.8;1.8
41370;-36.7;38.9;1.4
41372;-34.8;38.6;2.1
41374;-35.8;38.2;1.4
41376;-37;38.9;1.6
41378;-35.2;38.5;1.9
41380;-37.9;39;1.4
41382;-38.2;39.4;1.7
41384;-34.8;38.4;1.8
41386;-36.2;38.4;1.4
41388;-38.6;39;1.5
41390;-36.1;38.8;1.9
41392;-36.1;39.3;1.3
41394;-37.7;39.1;1.5
41396;-36.8;38.8;2.1
41398;-36.1;39.2;1.1
41400;-37.6;38.6;1.7
41402;-38.8;38.8;2.2
41404;-36.9;38.9;0.6
41406;-37.6;38.8;2.2
41408;-38.2;38.7;1.8
41410;-36.1;38.3;1.1
41412;-34.6;38.7;2.4
41414;-37.1;39.4;1.2
41416;-36.2;38.9;1.8
41418;-35.7;39.2;2.3
41420;-36.6;39.1;1.2
41422;-37.9;38.5;1.5
41424;-37.3;38.9;2.2
41426;-38;39.2;1.2
41428;-38.3;38.6;1.4
41430;-35.5;38.2;1.7
41432;-35.5;38.5;0.9
41434;-36.5;38.1;1.8
41436;-35.9;38.3;1.7
41438;-34.7;38.2;1.2
41440;-36.5;38.6;2.1
41442;-37.6;38.5;1.8
41444;-35.5;38.5;1.3
41446;-35.8;38.3;1.6
41448;-38.3;38.9;1.8
41450;-35.5;38.5;2.2
41452;-34.3;38.4;1.5
41454;-36.7;38.9;1.4
41456;-36.3;39;2.3
41458;-35.9;38.9;1.5
41460;-38.1;39.3;1.2
41462;-37.4;38.6;2.2
41464;-36.9;38.7;1
41466;-37.1;38.5;1.9
41468;-37.5;38.5;2
41470;-36.7;38.8;1
41472;-35.4;38.8;1.9
41474;-36.7;39.1;1.8
41476;-35.3;38.6;1.3
41478;-34.9;38.5;1.7
41480;-37;38.5;2
41482;-37.5;38.4;1
41484;-35.6;38.3;1.9
41486;-37.6;39.1;1.9
41488;-38.2;38.7;1
41490;-36.1;38.7;2.1
41492;-34;38.2;1.4
41494;-37;39;1.4
41496;-35.8;39;2.6
41498;-33.3;38.5;0.5
41500;-34.9;38.3;1.5
41502;-37.7;39.2;2.7
41504;-35.1;38.5;0.9
41506;-35.6;38.7;1.8
41508;-37.7;38.7;1.9
41510;-34.8;38.4;1.2
41512;-33.4;38.3;1.9
41514;-36.8;39;1.7
41516;-35.8;38.7;1.3
41518;-34.8;38.4;1.3
41520;-36.6;38.4;1.6
41522;-37.9;38.6;1.5
41524;-36.4;39.2;2.2
41526;-35.9;38.6;1.7
41528;-36.6;38.2;1.3
41530;-34.3;38.4;2
41532;-33.1;38.6;0.9
41534;-34.6;38.5;1.8
41536;-34.6;39;2.3
41538;-34.9;39.2;0.6
41540;-35.7;38.9;2.6
41542;-36.7;38.6;1.2
41544;-36.4;38.7;1.3
41546;-36.4;38.7;2.1
41548;-38.3;39;1
41550;-36;38.7;2.1
41552;-33;38.6;1.5
41554;-35;38.5;1.3
41556;-33.9;39;2.7
41558;-33.1;38.8;0.6
41560;-34.4;38.3;1.9
41562;-35.3;38.5;2.2
41564;-34.6;38.5;0.2
41566;-35.2;38.5;2.9
41568;-37;39.1;1
41570;-33.8;38.6;1
41572;-33.5;38.6;2.4
41574;-35.5;39.3;0.4
41576;-36.2;39.1;2.4
41578;-35.5;39.2;1.7
41580;-36.9;39.5;1.4
41582;-36.3;38.6;2.2
41584;-34.3;38.6;0.9
41586;-35.7;38.5;1.3
41588;-36.6;38.5;1.8
41590;-34.4;38.5;1.1
41592;-34.2;38.5;1.8
41594;-35.6;38.6;1.9
41596;-35.8;38.8;1.1
41598;-34.4;38.5;2
41600;-36.8;38.7;1.4
41602;-38.2;39;1.4
41604;-36.4;38.8;2.2
41606;-35.9;38.4;1.3
41608;-37.8;38.9;1.9
41610;-35;38.5;1.5
41612;-34.5;38.9;1.1
41614;-35.8;39;2.3
41616;-35.3;39;1.4
41618;-32.8;38;1.8
41620;-35.3;38.5;2.1
41622;-38;39;1.7
41624;-36.3;38.8;1.9
41626;-36.5;38.6;1.7
41628;-38.9;39;1.4
41630;-35.9;38.4;2
41632;-34.2;38.6;1
41634;-37.2;39;1
41636;-36.5;38.8;2
41638;-34.4;38.6;1.6
41640;-35.5;38.7;1.3
41642;-36.5;39.1;2.1
41644;-34.3;38.6;1.5
41646;-34.5;38.4;1.6
41648;-35.7;38.4;1.8
41650;-34.6;38.6;1.8
41652;-33;38.4;1.8
41654;-34.7;38.4;1.7
41656;-34.8;38.9;1.6
41658;-35.7;39.1;1.5
41660;-36.5;38.6;2
41662;-37;38.5;1.6
41664;-36.9;39.1;1.5
41666;-37;39;1.9
41668;-38.4;39;1.3
41670;-34.5;38.7;1.6
41672;-32.9;38.5;2
41674;-35.7;39.1;1.3
41676;-33.9;38.5;1.5
41678;-34.6;39.3;1.9
41680;-36.6;39.1;1.5
41682;-36;38.3;1.2
41684;-35.2;38.8;1.8
41686;-36.4;38.9;1.2
41688;-36.3;38.1;1.9
41690;-34.9;38.9;2.1
41692;-33.6;38.4;1
41694;-36.1;38.6;2.2
41696;-35;39;1.6
41698;-34.4;38.9;1.1
41700;-36.2;39;2.4
41702;-36.1;38.7;1.4
41704;-34.7;38.5;1.5
41706;-36.4;38.7;2.3
41708;-36.8;38.3;0.8
41710;-36;38.9;1.8
41712;-34.2;38.5;1.7
41714;-35;38.4;1
41716;-35.2;38.3;2.6
41718;-35.4;39;1.3
41720;-35.9;38.6;0.9
41722;-36.7;38.9;2.9
41724;-35.5;39.1;0.5
41726;-35.3;39;1.9
41728;-35.3;38.6;2.5
41730;-33.3;38.4;0.5
41732;-33.1;39.4;2.6
41734;-34.2;38.6;1.2
41736;-35;39.3;1.5
41738;-34.3;39.4;2.9
41740;-35.2;38.9;0.3
41742;-36.8;38.6;2.5
41744;-36.4;38.9;1.9
41746;-37.2;39;0.6
41748;-38.4;38.9;2.8
41750;-34.7;38.4;0.8
41752;-33.5;38.4;1.2
41754;-34;38.2;2.4
41756;-34.7;38.8;0.6
41758;-34.7;39.1;2
41760;-34.7;38.3;1.9
41762;-36.4;38.9;0.8
41764;-35;38.5;2.6
41766;-35.3;38.3;1.4
41768;-36.6;38.2;1.2
41770;-34.4;38.3;2.7
41772;-33.3;38.2;0.9
41774;-34.4;38.2;1.9
41776;-35.9;38.9;1.8
41778;-34.6;38.8;1.2
41780;-36.4;38.9;2
41782;-37.2;39;1.7
41784;-35.6;38.9;1.1
41786;-35;38.4;1.9
41788;-36.8;39;1.6
41790;-34.2;38.6;1.3
41792;-32.6;38.4;1.9
41794;-35.4;39.2;1.5
41796;-34.3;38.9;1.9
41798;-33.7;38.8;2.1
41800;-35.6;38.8;1.3
41802;-35.6;38.1;1.6
41804;-33.9;38.4;1.8
41806;-35.1;38.8;1.3
41808;-35.6;38.5;2.1
41810;-33.8;38.7;1.8
41812;-31.3;38.4;1
41814;-34.4;38.9;2.3
41816;-33.7;38.4;1
41818;-32;38.3;1.4
41820;-34.4;38.1;2.1
41822;-35.4;38.2;0.7
41824;-34.9;39.1;1.8
41826;-35.3;38.5;1.9
41828;-36.1;38.4;1.1
41830;-35.4;38.4;2.8
41832;-34.6;39.1;1
41834;-34.3;38.3;1.2
41836;-35.2;38.5;2.8
41838;-34.3;38.6;1
41840;-35;39.1;1.8
41842;-35;38.3;2.3
41844;-35;38.9;0.8
41846;-34.2;38.7;1.9
41848;-36.4;38.7;2.2
41850;-35;39.1;0.8
41852;-32.4;38.6;1.9
41854;-34.4;39.1;1.9
41856;-35.3;39.1;0.8
41858;-32.7;38.1;2.3
41860;-33.4;38.2;1.2
41862;-36.3;38.4;1.5
41864;-34.9;38.4;2.5
41866;-34.6;38.3;0.9
41868;-36.6;39;1.8
41870;-35.3;38.7;2
41872;-33.4;38.9;0.9
41874;-33.8;39.1;1.9
41876;-33.5;38.2;1.6
41878;-32.3;38.4;1.2
41880;-33.7;39;1.9
41882;-35.1;38.3;1.5
41884;-35.3;38.8;1.2
41886;-34.4;38.4;1.8
41888;-36.6;39;1.5
41890;-35.7;38.3;1.7
41892;-35;38.9;1.6
41894;-34.3;38.3;1.3
41896;-35.6;39.1;1.9
41898;-34.6;38.9;1.8
41900;-32.3;37.9;1.3
41902;-33.6;38.4;2
41904;-35.5;38.5;1.7
41906;-34.9;39.1;1.4
41908;-35.4;38.9;1.7
41910;-37.1;39.2;1.8
41912;-34.4;38.5;1.5
41914;-31.7;38.1;1.8
41916;-33;38.4;1.9
41918;-34.2;38.2;0.9
41920;-33.8;38.7;1.8
41922;-32.8;38.3;2.2
41924;-35.5;38.4;0.9
41926;-34.7;38.9;2.5
41928;-33.6;39;1.1
41930;-33.2;38.5;1.2
41932;-34.5;38.6;2
41934;-32.2;38.3;1
41936;-30.6;38.2;1.8
41938;-34.2;39.2;1.9
41940;-32.9;38.3;1.3
41942;-32;39;2.1
41944;-34.2;38.9;1.3
41946;-36.6;38.9;1.8
41948;-34.1;38.5;2.1
41950;-34.4;38.7;0.9
41952;-35.1;38.3;2.3
41954;-36.7;38.7;1.7
41956;-32.7;38.2;0.8
41958;-32.9;39.2;2.5
41960;-33.5;38.4;0.9
41962;-32.2;38.4;1.6
41964;-32;38.4;2.3
41966;-34.4;38.9;0.6
41968;-36.2;39.1;2.2
41970;-34.5;39.2;1.7
41972;-32.8;38.2;0.7
41974;-34.6;38.5;2.2
41976;-34.3;38.4;1.1
41978;-32.4;38.5;1.6
41980;-33.2;39.1;2.6
41982;-33.9;38.3;1
41984;-33.3;38.4;2.3
41986;-31.8;38.4;1.6
41988;-34.8;38.9;1.4
41990;-34.9;38.8;2.4
41992;-32.7;38.4;0.7
41994;-33.6;39;2.1
41996;-34.7;39.1;1.5
41998;-35.6;39.1;1.1
42000;-33.3;39.2;2.6
42002;-31.5;38.8;0.8
42004;-34.5;39.1;1.9
42006;-34;38.4;2
42008;-33.7;39;1.1
42010;-34;38.4;2.1
42012;-36.1;38.2;1.4
42014;-36.1;38.4;1.1
42016;-34.8;38.8;2.4
42018;-34.9;38.8;1
42020;-36.7;38.8;1.7
42022;-33.3;38.1;2.7
42024;-30.6;38.3;0.8
42026;-32.5;38.9;2
42028;-34.5;38.4;1.8
42030;-33.2;39.2;0.9
42032;-31.5;38.7;2.1
42034;-33;38.4;1.5
42036;-35.4;39;1.5
42038;-33.4;38.6;2
42040;-33;38.6;0.7
42042;-34.9;39;2.2
42044;-36.4;39;1.5
42046;-33.6;38.5;1.2
42048;-31.5;39;2.5
42050;-32.3;38.2;1
42052;-34;38.5;1.7
42054;-32.4;38.4;2.4
42056;-31.6;38.8;0.9
42058;-32.5;38.5;1.6
42060;-34;38.5;2
42062;-33.1;38.6;1.1
42064;-32.7;39.3;1.8
42066;-32.9;38.8;2
42068;-33.9;38.5;1
42070;-33.4;38.7;1.8
42072;-31.3;39.1;1.8
42074;-31.7;39.1;1.5
42076;-32.9;39;2
42078;-32.7;38.8;1.6
42080;-30.8;38.3;0.9
42082;-32.1;38.4;2.3
42084;-34;38.1;1.3
42086;-35.9;38.9;1.1
42088;-34.5;38.8;2.1
42090;-33.1;38.5;1.4
42092;-34.3;38.6;1.8
42094;-35.5;38.4;1.6
42096;-32.5;38.6;1.4
42098;-30.3;38.5;2
42100;-31.2;38.4;0.9
42102;-33.7;38.6;1.7
42104;-33.6;39.1;2
42106;-31.1;38.1;1.5
42108;-32.4;38.5;1.8
42110;-34.4;38.4;1.8
42112;-35.6;39.3;1
42114;-33.6;39.2;1.6
42116;-32.4;38.9;1.8
42118;-34.3;39.3;1.1
42120;-35.5;39.1;2
42122;-33.3;38.6;1.8
42124;-30.2;38.2;1.5
42126;-30.9;39;2.2
42128;-31.7;38.1;1.3
42130;-33.8;38.9;1.6
42132;-29.7;38;1.6
42134;-30;38.7;0.8
42136;-32.4;38.1;2.3
42138;-33.8;38.5;1.3
42140;-32.5;38.3;1
42142;-31.3;37.9;2
42144;-30.9;38.3;1.4
42146;-33.5;39.2;1.7
42148;-35.1;39.1;1.9
42150;-33.6;38.8;1.2
42152;-30.3;38.4;1.8
42154;-29.6;38.4;1.9
42156;-32;38.5;1
42158;-33.3;38.4;2.1
42160;-32.3;38.4;1.2
42162;-31.5;39;1.6
42164;-30.9;38.3;2.4
42166;-33.6;38.9;1.1
42168;-34.1;38.3;1.5
42170;-33.1;38.4;1.9
42172;-30.4;38.4;0.7
42174;-30.8;39.1;2.1
42176;-32.2;38.6;1.6
42178;-32.9;38.4;1
42180;-31.6;38.4;2.1
42182;-29.3;38.3;1.3
42184;-29.4;38.9;1.5
42186;-30.4;38.4;2
42188;-32.7;39.1;1
42190;-31.8;38.4;1.9
42192;-30.1;38.5;1.9
42194;-28.8;38.3;1.2
42196;-30.6;38.6;1.4
42198;-33.7;38.9;2
42200;-33.8;38.8;1.5
42202;-32.6;38.6;1.7
42204;-31.5;39.2;1.4
42206;-30.1;38;1.4
42208;-33;38.9;1.5
42210;-33.3;38.3;1.8
42212;-32.4;38.5;1.5
42214;-29.6;38.4;1.3
42216;-29.1;39.2;1.9
42218;-28.5;38.6;1.6
42220;-30.8;39;1.3
42222;-31.1;38.9;1.8
42224;-31.1;39.2;1.7
42226;-28.4;38.8;1
42228;-28.7;39.2;1.9
42230;-29.1;38.2;1.3
42232;-31.1;38.6;1.2
42234;-33;38.6;2.4
42236;-31.4;38.9;1.6
42238;-29.8;39.1;1.2
42240;-28.7;38.5;1.9
42242;-29.4;38.5;1.5
42244;-30.9;38.3;1.1
42246;-32.4;38.7;2
42248;-31.5;38.2;1.4
42250;-30.2;38.8;1.5
42252;-28.4;39;2.7
42254;-27.4;38.3;1
42256;-29.2;38.7;1.3
42258;-31.8;38.4;2.4
42260;-31;38.4;0.3
42262;-30.8;38.9;1.9
42264;-28.1;38.4;1.9
42266;-28;39.2;0.4
42268;-28.1;38.4;2
42270;-30.9;38.8;1.8
42272;-31.7;38.5;1.1
42274;-32.7;39;2.3
42276;-30.9;38.8;1.4
42278;-27.6;38.4;1.7
42280;-27;38.3;2.1
42282;-28;38.3;1.2
42284;-30.5;38.9;1.7
42286;-31;38.4;1.9
42288;-32.7;38.4;0.9
42290;-31.7;39;2.1
42292;-28.4;38.5;1.2
42294;-26.2;38.3;1.2
42296;-26;38.7;2.1
42298;-27;39.2;0.9
42300;-29;39.1;1.9
42302;-29.9;38.7;2.1
42304;-30.2;38.3;0.9
42306;-29.3;38.7;1.6
42308;-27.3;38.9;1.8
42310;-26.3;39.1;1
42312;-25.8;38.5;1.7
42314;-27.1;38.6;1.9
42316;-29.3;38.8;1
42318;-31.5;38.8;1.9
42320;-32.8;38.9;1.5
42322;-31.9;38.4;1.3
42324;-30.6;38.9;2
42326;-27.4;38.5;1
42328;-26.1;39.2;1.6
42330;-25.3;38.1;1.8
42332;-27;38.5;1.1
42334;-28.3;38.2;1.8
42336;-31;39;2
42338;-30.7;38.3;1.3
42340;-30.4;38.5;1.5
42342;-29;38.9;1.6
42344;-25.5;37.9;1.5
42346;-24.1;38.9;2
42348;-23.4;39.3;1.7
42350;-24;39.1;1.2
42352;-25.2;38.6;2
42354;-26.5;38.3;1.5
42356;-28.6;38.7;0.9
42358;-29.9;39.1;2.2
42360;-29.2;38.4;1.5
42362;-27.8;38.5;1.2
42364;-25;38.4;2.2
42366;-24;38.6;0.9
42368;-22.8;38.5;1.9
42370;-23;38.5;1.8
42372;-24.9;39.2;1.1
42374;-26.6;38.7;2
42376;-28.5;39.3;1.7
42378;-29.2;38.7;1
42380;-30;38.5;2.1
42382;-29.7;38.3;1.5
42384;-29.1;38.9;1.5
42386;-27.2;38.6;1.9
42388;-25.1;38.7;2
42390;-23.6;38.4;1.3
42392;-23.2;38.2;1.8
42394;-24.4;38.8;1.4
42396;-25.6;38.8;1.6
42398;-25.9;37.9;1.9
42400;-27.4;38.1;0.9
42402;-28.5;38.2;1.9
42404;-28.9;38.3;1.9
42406;-29.2;38.2;0.8
42408;-29.2;38.6;2.2
42410;-27.9;38.6;1.2
42412;-26;39.1;1.2
42414;-24.4;38.9;2.6
42416;-22.6;39;0.8
42418;-22.1;39.2;2.1
42420;-21.3;38.2;1.9
42422;-22.4;39.1;1.1
42424;-23.7;39.1;2.3
42426;-24.3;38.2;1.3
42428;-25.6;38.9;1.5
42430;-26.2;38.2;2.1
42432;-27.1;38.4;1.4
42434;-26.9;38.3;1.8
42436;-26.8;38.4;1.9
42438;-26.6;38.8;1.4
42440;-25.7;38.3;1.7
42442;-24.1;38.3;1.9
42444;-23.2;38.3;1
42446;-22.6;38.5;1.6
42448;-21.5;38.3;1.7
42450;-22;38.9;1.2
42452;-21.6;38.4;2.1
42454;-21.7;38;1.4
42456;-23;38.8;1.5
42458;-23.2;38.2;2.3
42460;-24.3;39.1;1.2
42462;-24.4;38.5;1.3
42464;-24.8;38.3;1.9
42466;-25.5;38.6;1.2
42468;-26.4;39.1;1.5
