t;x;y;q
1648;-13.8;-34.8;-0.9
1650;-13.9;-35;-1.3
1652;-13.5;-34.6;-2
1654;-14;-34.7;-1.1
1656;-13.6;-34.9;-1.7
1658;-13.6;-35.2;-1.5
1660;-13.8;-35.1;-1.2
1662;-13.9;-34.4;-1.8
1664;-13.6;-34.2;-1.4
1666;-13.8;-35.6;-1.3
1668;-13.6;-35.4;-2.1
1670;-13.9;-35;-1.2
1672;-13.7;-34.4;-1.7
1674;-13.7;-34.1;-1.6
1676;-13.9;-35;-1
1678;-13.8;-35.7;-2
1680;-13.9;-35.5;-1
1682;-13.4;-34.2;-1.4
1684;-13.6;-34.2;-1.9
1686;-13.5;-34.3;-0.6
1688;-13.6;-35.2;-2
1690;-14.1;-35.7;-1.4
1692;-13.5;-34.3;-1.4
1694;-13.6;-34;-1.6
1696;-13.5;-34.6;-0.8
1698;-13.8;-34.9;-1.6
1700;-13.8;-35.6;-1.9
1702;-13.4;-34.7;-0.9
1704;-13.4;-34.3;-1.5
1706;-13.7;-34.1;-1.7
1708;-13.6;-34.6;-1.3
1710;-13.5;-34.8;-1.7
1712;-13.5;-35;-1.8
1714;-13.6;-34.7;-1.3
1716;-13.5;-34.1;-1.3
1718;-13.6;-34.2;-1.3
1720;-13.5;-34.4;-1.5
1722;-13.6;-34.7;-1.5
1724;-13.8;-34.9;-1.2
1726;-13.8;-35.1;-1.6
1728;-13.7;-34.7;-1.6
1730;-13.7;-34.7;-1.5
1732;-13.7;-35;-1.4
1734;-13.6;-35.1;-1.6
1736;-13.6;-34.8;-1.3
1738;-13.9;-34.7;-1.5
1740;-13.7;-33.9;-1.4
1742;-13.6;-34.1;-1.4
1744;-13.7;-35;-1.5
1746;-13.9;-35.6;-1.6
1748;-13.8;-35.2;-1.4
1750;-14.1;-34.8;-1.6
1752;-13.6;-34.4;-1.3
1754;-13.4;-35.1;-1.4
1756;-13.8;-35.7;-1.5
1758;-13.8;-35;-1.4
1760;-13.6;-33.9;-1.1
1762;-13.4;-34;-1.1
1764;-13.6;-34.4;-1.9
1766;-13.8;-35.5;-1.5
1768;-13.5;-34.9;-1
1770;-13.6;-34.3;-1.4
1772;-14;-34.7;-1.3
1774;-13.7;-34.7;-1.8
1776;-14;-35.7;-1.3
1778;-13.4;-35;-1.2
1780;-13.8;-34.9;-1.6
1782;-13.6;-34.3;-1.7
1784;-13.5;-34.3;-1.4
1786;-13.5;-34.9;-1.3
1788;-13.9;-35.9;-1.9
1790;-13.7;-35;-1.4
1792;-13.7;-34.2;-1
1794;-13.8;-34.7;-1.7
1796;-13.5;-35;-2
1798;-13.5;-35.3;-1.4
1800;-13.5;-34.5;-1.4
1802;-13.4;-33.8;-1.6
1804;-13.6;-34.5;-1
1806;-13.6;-34.7;-1.7
1808;-13.9;-35.8;-2
1810;-13.4;-34.7;-1.2
1812;-13.7;-33.8;-1.4
1814;-13.5;-34.2;-1.7
1816;-13.5;-34.4;-1.1
1818;-13.6;-35.4;-1.8
1820;-13.4;-35;-1.1
1822;-13.7;-34.4;-1.2
1824;-13.5;-33.8;-2
1826;-13.6;-34.2;-1.2
1828;-14;-35.6;-1.7
1830;-13.6;-35.4;-1.5
1832;-13.5;-34.6;-1.4
1834;-13.6;-34.4;-1.5
1836;-13.7;-33.9;-1.4
1838;-13.7;-34.9;-1.5
1840;-13.6;-35.2;-1.3
1842;-13.5;-34.9;-1.4
1844;-13.8;-35.3;-1.4
1846;-13.5;-34.4;-1.5
1848;-13.8;-35.1;-1.2
1850;-13.7;-35.3;-1.7
1852;-13.8;-35.2;-1.3
1854;-13.6;-35.3;-1.4
1856;-13.5;-34.3;-1.9
1858;-13.4;-34.3;-1.2
1860;-13.5;-34.4;-1.6
1862;-13.9;-34.9;-1.6
1864;-13.8;-35.3;-1.3
1866;-13.8;-35.3;-1.9
1868;-13.3;-34.6;-1.6
1870;-13.8;-34.6;-1
1872;-13.4;-34.3;-1.5
1874;-13.6;-35;-1.5
1876;-14;-35.5;-1.2
1878;-13.7;-34.8;-1.7
1880;-13.6;-34.6;-1.4
1882;-13.7;-34.1;-1.3
1884;-13.5;-34.4;-1.4
1886;-13.5;-35.3;-1.5
1888;-13.4;-35.1;-1.3
1890;-13.7;-34.7;-1.5
1892;-13.7;-33.9;-1.3
1894;-13.6;-34.6;-1.5
1896;-13.5;-35.3;-1.3
1898;-13.5;-35.1;-1.4
1900;-13.6;-34.2;-1.5
1902;-13.7;-33.9;-1.4
1904;-13.9;-35.1;-1.4
1906;-13.7;-35.1;-1.6
1908;-13.5;-35.2;-1
1910;-13.7;-34.8;-1.6
1912;-13.7;-34.4;-1.5
1914;-13.6;-34.1;-1.3
1916;-13.5;-34.4;-1.7
1918;-14;-35.7;-1.5
1920;-13.6;-34.9;-1.3
1922;-13.4;-34.1;-2.2
1924;-13.7;-34.3;-0.9
1926;-13.4;-34.2;-0.6
1928;-13.9;-35.5;-2.6
1930;-13.6;-35.3;-0.4
1932;-14.1;-35.4;-1.7
1934;-13.7;-34.4;-2.1
1936;-13.7;-33.9;-1
1938;-13.9;-35.2;-1.5
1940;-13.6;-35.4;-1.6
1942;-13.7;-35;-0.9
1944;-13.6;-34.3;-2.1
1946;-13.4;-34.3;-1.5
1948;-13.9;-35;-1.1
1950;-14;-35.6;-1.7
1952;-13.5;-35.3;-1
1954;-13.8;-34.8;-1.7
1956;-13.5;-33.8;-1.5
1958;-13.9;-34.7;-1.3
1960;-13.4;-34.8;-1.7
1962;-13.5;-35.2;-1.5
1964;-13.5;-34.7;-1.2
1966;-13.7;-34.4;-1.5
1968;-13.8;-34.8;-1.6
1970;-13.6;-34.6;-1.3
1972;-13.7;-35.4;-1.6
1974;-13.6;-34.9;-1.4
1976;-13.6;-34.4;-1.4
1978;-13.4;-34;-1.7
1980;-13.4;-34.3;-1.5
1982;-14;-35.7;-1.3
1984;-13.9;-35.3;-1.9
1986;-13.6;-34.8;-1.3
1988;-13.9;-34.9;-1.6
1990;-13.9;-34.9;-1.5
1992;-14;-35.5;-1.2
1994;-13.5;-35.2;-1.9
1996;-13.8;-35.1;-1.4
1998;-13.5;-34.5;-1.4
2000;-13.8;-34.5;-1.9
2002;-14;-35.1;-1.3
2004;-14.1;-35.7;-1.5
2006;-13.7;-35.1;-1.9
2008;-13.5;-34.6;-1
2010;-13.7;-34.2;-1.3
2012;-13.4;-33.8;-1.9
2014;-13.7;-35.3;-1.3
2016;-13.6;-35.1;-1.6
2018;-13.7;-35.6;-1.4
2020;-13.7;-34.8;-1.2
2022;-13.5;-34.1;-1.7
2024;-13.6;-34.4;-1.2
2026;-13.7;-35.2;-1.7
2028;-13.9;-35.6;-1.5
2030;-13.5;-34.4;-1.2
2032;-13.7;-34;-2.2
2034;-13.7;-34.3;-1.1
2036;-13.5;-34.8;-1.3
2038;-13.4;-35;-1.9
2040;-13.6;-34.6;-1.2
2042;-13.7;-34.2;-1.9
2044;-13.7;-34.1;-1.2
2046;-13.4;-34.8;-1.2
2048;-13.9;-35.8;-1.8
2050;-13.9;-35.6;-1.2
2052;-13.9;-34.9;-1.6
2054;-13.7;-34;-1.6
2056;-13.7;-34.9;-1.4
2058;-13.7;-35.7;-1.5
2060;-13.5;-34.8;-1.4
2062;-13.8;-34.8;-1.3
2064;-13.8;-34;-1.4
2066;-13.8;-34.5;-1.5
2068;-13.8;-35.4;-1.2
2070;-13.9;-35.8;-1.5
2072;-13.5;-34.7;-1.6
2074;-13.6;-34.3;-1.6
2076;-13.5;-34.2;-1.2
2078;-13.9;-34.7;-1.4
2080;-13.8;-35.2;-1.5
2082;-13.6;-34.9;-1.4
2084;-13.7;-34.4;-1.4
2086;-13.6;-33.8;-1.5
2088;-13.9;-34.7;-1.7
2090;-14;-35.2;-1.4
2092;-13.8;-35.5;-1.1
2094;-13.8;-34.8;-1.8
2096;-13.5;-33.8;-1.3
2098;-13.7;-34.2;-1.6
2100;-13.6;-34.9;-1.7
2102;-13.4;-35.1;-1.1
2104;-13.7;-34.7;-1.6
2106;-13.7;-34.2;-1.5
2108;-14;-34.1;-1.3
2110;-13.6;-35;-1.7
2112;-13.6;-35.1;-1.7
2114;-13.9;-35.6;-1.1
2116;-13.7;-34.7;-1.5
2118;-13.7;-34.7;-1.7
2120;-13.7;-34.5;-1
2122;-13.6;-35.6;-1.5
2124;-13.5;-35.1;-2
2126;-13.4;-34.7;-1.3
2128;-13.4;-33.8;-1.3
2130;-13.9;-34.9;-1.8
2132;-13.4;-35.1;-1.7
2134;-13.7;-34.9;-1.5
2136;-13.5;-34.8;-1.8
2138;-13.8;-34.6;-1.5
2140;-13.7;-34.1;-0.8
2142;-13.6;-34.5;-2.1
2144;-13.9;-35.7;-1.3
2146;-13.5;-34.9;-1.6
2148;-13.6;-34.5;-2
2150;-13.8;-34.9;-1.2
2152;-13.5;-34.2;-1.5
2154;-13.5;-34.9;-1.8
2156;-13.8;-35.6;-1.1
2158;-14;-35.4;-1.9
2160;-13.4;-33.9;-1.4
2162;-13.8;-34.2;-1.3
2164;-13.7;-34.8;-1.8
2166;-13.7;-35.2;-1.5
2168;-14;-35.7;-1.1
2170;-13.7;-34.6;-1.7
2172;-13.5;-34;-1.1
2174;-13.9;-34.7;-1.7
2176;-13.8;-35.5;-1.5
2178;-13.7;-35.1;-1.1
2180;-13.7;-34.8;-1.6
2182;-13.6;-34.2;-1.5
2184;-13.6;-34.3;-1.3
2186;-13.5;-34.8;-1.4
2188;-13.6;-35.4;-1.8
2190;-13.6;-35.1;-1.3
2192;-13.9;-35.1;-1.2
2194;-13.8;-34.6;-1.8
2196;-13.6;-34.7;-1.4
2198;-13.4;-35.2;-1.7
2200;-13.7;-35.3;-1.6
2202;-13.6;-34.3;-1.5
2204;-14;-34.5;-1.7
2206;-13.7;-34.6;-1.5
2208;-13.6;-35.2;-1.3
2210;-13.6;-35.3;-1.7
2212;-13.9;-34.7;-1.6
2214;-13.5;-34.1;-1.1
2216;-13.6;-34.2;-1.6
2218;-13.4;-35;-1.7
2220;-13.6;-35.3;-1.5
2222;-13.6;-34.4;-1.5
2224;-13.6;-34.3;-1.3
2226;-13.6;-33.9;-1.5
2228;-13.9;-35.2;-1.8
2230;-13.5;-35.1;-1.2
2232;-13.6;-34.6;-1.4
2234;-13.6;-34.3;-1.7
2236;-14;-34.6;-1.3
2238;-13.7;-34.9;-1.6
2240;-13.7;-35.4;-1.7
2242;-13.4;-34.8;-1
2244;-13.9;-34.2;-2.1
2246;-13.4;-34.1;-1.7
2248;-13.5;-34.3;-1
2250;-13.8;-35.5;-1.7
2252;-14;-35.8;-1.6
2254;-13.7;-34.8;-1.2
2256;-13.8;-34.3;-1.5
2258;-13.8;-34.7;-1.3
2260;-13.7;-34.7;-0.9
2262;-13.6;-35;-1.6
2264;-13.5;-34.3;-1.5
2266;-13.8;-33.9;-1.6
2268;-13.7;-33.5;-1.4
2270;-13.7;-33.6;-1.6
2272;-13.4;-32.7;-1.6
2274;-13.5;-32.6;-1.4
2276;-13.6;-31;-1.5
2278;-13.4;-29.6;-1.8
2280;-13.5;-28.8;-1.8
2282;-13.3;-27.6;-1.4
2284;-13.3;-27.1;-1.5
2286;-13.1;-26.6;-1.6
2288;-12.8;-26.6;-1.6
2290;-12.3;-26;-1.3
2292;-12.5;-26.8;-1.8
2294;-12.3;-26.6;-1.4
2296;-11.7;-26;-1.5
2298;-11.6;-26.1;-2.1
2300;-11.3;-26;-1
2302;-10.8;-25.5;-1.6
2304;-10.3;-25.8;-1.7
2306;-9.9;-25;-0.9
2308;-9.1;-24.4;-2
2310;-8.9;-24.3;-1.4
2312;-8.7;-24;-1.1
2314;-8.2;-24.1;-2.2
2316;-8.1;-23.6;-1.1
2318;-8.1;-23.7;-1.2
2320;-8;-22.7;-2.2
2322;-8.2;-22.5;-0.9
2324;-8.2;-22.6;-1.5
2326;-8.2;-21.9;-1.9
2328;-8.1;-21.4;-1
2330;-8.1;-20.9;-1.3
2332;-8;-20.8;-1.5
2334;-8;-20.6;-1.3
2336;-8;-19.8;-1.3
2338;-8.1;-20;-1.7
2340;-7.9;-19;-1.6
2342;-8.1;-19;-1.4
2344;-8;-19;-2
2346;-8;-18.4;-1.7
2348;-8.1;-18.9;-1.2
2350;-8.2;-17.9;-2
2352;-8.3;-17.7;-1.6
2354;-8;-17.8;-1.2
2356;-8;-17.3;-1.6
2358;-8.2;-16.5;-2
2360;-7.9;-17.2;-1.1
2362;-7.7;-16.4;-2
2364;-7.6;-16.4;-1.4
2366;-7.5;-16;-1.4
2368;-7.5;-15.6;-1.9
2370;-7;-15.1;-1
2372;-6.9;-15.6;-1.2
2374;-6.6;-14.5;-1.9
2376;-6.3;-14.2;-1.5
2378;-5.7;-14;-1.2
2380;-5.5;-13.2;-1.5
2382;-5;-12.6;-1.6
2384;-4.6;-12.2;-1.5
2386;-3.8;-11;-1.4
2388;-3.6;-11.3;-1.1
2390;-2.9;-9.1;-1.5
2392;-2.4;-9.2;-1.7
2394;-1.8;-8.1;-1.7
2396;-1;-8;-1.1
2398;-0.3;-6;-1.6
2400;0;-7.1;-1.5
2402;0.7;-6;-1.1
2404;1.1;-5.9;-1.3
2406;1.5;-6.1;-1.8
2408;2.2;-5.5;-1.2
2410;2.6;-5.7;-1.4
2412;3.2;-6.2;-1.5
2414;3.4;-6.8;-1.2
2416;4.1;-7.9;-1.4
2418;4.2;-7.7;-1.8
2420;4.5;-7.2;-1.3
2422;4.3;-7.5;-1.1
2424;4.6;-6;-1.6
2426;3.7;-5.1;-1.4
2428;3.2;-3.9;-1.3
2430;2.5;-2.7;-1.3
2432;1.2;-1.9;-1.7
2434;0.4;-0.7;-1.6
2436;0.4;0.2;-1.2
2438;0;1.8;-1.5
2440;0.3;2.6;-1.3
2442;0.8;2.4;-1.5
2444;1.6;3.2;-2
2446;2.8;2;-1.1
2448;4;1.4;-1.5
2450;5.6;0.6;-2
2452;6.6;-0.3;-1.6
2454;7.5;0.9;-1.5
2456;9;1.4;-1.4
2458;10;2.7;-1.3
2460;10.3;3.9;-1.6
2462;10.7;4;-1.5
2464;10.8;6.1;-0.9
2466;10.7;11.2;-1.5
2468;10.2;7.1;-1.6
2470;8.8;8.1;-1.1
2472;7.8;7.1;-1.8
2474;7.2;4.9;-1.9
2476;7.4;6;-1.1
2478;8.6;6.3;-1.3
2480;10;8.1;-2.1
2482;12.2;10.3;-1.2
2484;14.1;11.2;-1.6
2486;16;13.5;-1.9
2488;17.8;14;-0.7
2490;19;14.6;-1.8
2492;20.1;13.9;-1.7
2494;19.7;11.9;-1
2496;18.8;12.4;-1.6
2498;16.7;10.8;-1.4
2500;15.6;14;-1.5
2502;15.1;16.3;-1.6
2504;15.4;20;-1.4
2506;16.6;21.5;-1.3
2508;18.7;22.5;-1.6
2510;19.8;21.2;-1.1
2512;22.5;19.6;-1.5
2514;23.1;18.2;-1.6
2516;24.2;20.2;-1.3
2518;24.3;21;-1.3
2520;23;23.3;-1.6
2522;21.6;25.2;-1.3
2524;21.3;25.2;-1.3
2526;21.5;25.3;-1.5
2528;22.1;20.2;-1.2
2530;24.7;19.4;-1.8
2532;26.6;20.3;-1.6
2534;28.4;22.8;-1.3
2536;29.9;25.6;-1
2538;29.9;27.6;-1.6
2540;28;28.6;-1.4
2542;26.6;26.6;-1.2
2544;25.2;22.6;-1.5
2546;26;24;-1.6
2548;26.8;27.4;-1.4
2550;30.2;32.5;-1.5
2552;32;34.7;-1.6
2554;33;35.1;-1.4
2556;33.1;33.6;-1.4
2558;31.1;32.1;-1.6
2560;28.4;32.7;-1.4
2562;27.6;35.9;-1.1
2564;27.7;40.2;-1.8
2566;30.7;44.7;-1.3
2568;33;42.4;-1.5
2570;34.9;39.6;-1.7
2572;34.3;39.4;-0.7
2574;32.5;41.9;-1.7
2576;30.5;45.6;-1.7
2578;29.5;49.4;-1
2580;28.1;46.9;-1.7
2582;30.2;40.5;-1.7
2584;31.9;40.2;-1
2586;34.2;45.3;-1.8
2588;34.8;49.1;-2.2
2590;33.5;52.5;-0.9
2592;31.8;52.1;-1.6
2594;30.6;46.2;-2
2596;30.6;46.5;-1
2598;33.8;53.6;-1.6
2600;35.2;55;-2
2602;36.9;54.2;-1
2604;34.5;50.2;-2.1
2606;32.9;46.7;-1.3
2608;32;49.2;-1
2610;34;55.5;-1.9
2612;35.6;56.2;-0.8
2614;36.9;52.1;-1.7
2616;35.9;50.7;-2.1
2618;33.5;50.8;-0.6
2620;32.5;54.5;-2.5
2622;31.9;58.2;-1.3
2624;32.9;52.3;-1.1
2626;35.8;51.5;-2
2628;37.6;56.1;-1
2630;36.5;56.4;-1.5
2632;35.1;59.2;-1.6
2634;34.4;55.7;-1.2
2636;34.2;53.3;-1.9
2638;35.9;57.4;-1.3
2640;37.3;59.1;-1
2642;35.8;57.1;-2.1
2644;34.7;53.4;-1.3
2646;34.4;54.5;-1.3
2648;34.9;60.1;-1.6
2650;36.2;62.3;-1.5
2652;35.3;57.3;-1.2
2654;34.1;54.9;-1.6
2656;34.1;60.6;-1.8
2658;33.8;64.1;-1
2660;34.9;61.3;-1.4
2662;37.9;54.2;-1.5
2664;37.4;56.1;-1.2
2666;37.6;61.9;-1.6
2668;34.8;62.2;-1.8
2670;35.7;56.8;-1.5
2672;36.6;53.7;-1.4
2674;38.2;63;-1.6
2676;37.8;66.9;-1.3
2678;36.8;60.8;-1.5
2680;36.9;56.5;-2.1
2682;36.6;61.5;-1.1
2684;39.5;67.8;-1.6
2686;38.6;62.3;-1.5
2688;36.1;57.6;-1.4
2690;34.9;62.5;-1.2
2692;35.8;68.6;-1.8
2694;38.1;61.6;-1.2
2696;39.4;57.3;-1.2
2698;36;60.3;-1.7
2700;35.3;67.4;-1.4
2702;37.3;62.3;-1.3
2704;39.9;56.5;-1.6
2706;40.3;64.8;-1.4
2708;39.4;68.8;-1.3
2710;37.7;62.5;-1.4
2712;38.9;57.2;-1.7
2714;40.8;66;-1.3
2716;40.6;68.8;-1.3
2718;38.6;63.7;-1.8
2720;36.2;59.8;-1.3
2722;39.2;68.5;-1.6
2724;41.4;67;-1.5
2726;40;61.9;-1.2
2728;37.9;63;-1.7
2730;37.5;70.1;-0.8
2732;39.9;64.7;-1.6
2734;40.4;63.2;-1.8
2736;38.4;68.5;-1
2738;38.4;69.5;-1.5
2740;38.9;61.4;-1.5
2742;41.8;66.3;-1.4
2744;40.4;71.9;-1.6
2746;39;67.6;-1.4
2748;39.8;67.7;-1.3
2750;42.1;73.3;-1.6
2752;41.2;66.2;-1.8
2754;39.5;63.5;-1.3
2756;38.9;68.6;-1.2
2758;41.6;71.1;-1.4
2760;42.6;62.4;-1.8
2762;39.4;67;-1.3
2764;39.2;72.6;-1.3
2766;40.2;65;-1.8
2768;42.4;67.8;-1.5
2770;40.1;74.4;-1.1
2772;38.3;68;-1.7
2774;39;64;-1.7
2776;41.7;76;-1.4
2778;40.1;68.8;-1.3
2780;39.1;60.5;-1.3
2782;41.2;71.7;-1.4
2784;42.3;72.8;-1.6
2786;41.8;64.9;-1.3
2788;39.8;71.7;-1.4
2790;41.8;78;-1.5
2792;41.6;61.7;-1.7
2794;40.3;68.6;-1.4
2796;41.2;77.1;-1
2798;42;63.7;-1.6
2800;43.6;70.2;-1.4
2802;41.5;79;-1.4
2804;42;66.3;-1.5
2806;41.9;68.4;-1.5
2808;43.4;78.8;-1.4
2810;42;68;-1.6
2812;40.4;68.5;-1.7
2814;44;76.3;-1.5
2816;41.8;65;-1.2
2818;41.3;70.8;-1.8
2820;42.9;79.3;-1.6
2822;45;69.5;-1.2
2824;42.3;72.1;-1.8
2826;41.6;73.4;-1.6
2828;43.7;64.9;-1
2830;45.6;74.5;-2.2
2832;41.6;70.1;-1.2
2834;43.7;67.9;-1.1
2836;44.3;77;-2
2838;43;72.6;-1
2840;40.5;69.9;-1.4
2842;41.9;75.6;-1.7
2844;44.5;71.3;-1
2846;42.5;74.9;-1.7
2848;44;74.7;-1.4
2850;47.2;69.6;-1.2
2852;45.6;79.5;-1.9
2854;42.4;71;-1.6
2856;45.1;72.3;-0.8
2858;45.1;78.1;-1.6
2860;41.8;66.6;-1.5
2862;42.7;73.2;-1.1
2864;44.7;75.4;-1.9
2866;44.1;68.4;-1.2
2868;43.9;81.5;-1
2870;46.3;72.4;-1.9
2872;43.6;69.9;-1.4
2874;43.6;80.8;-1.7
2876;45;68.2;-1.3
2878;44;76.3;-1.3
2880;42.1;74.3;-1.9
2882;43.1;67.5;-1.2
2884;44.9;82.5;-1.4
2886;43.9;71.6;-1.7
2888;45.6;77.2;-1.3
2890;45.6;77.2;-1.7
2892;45.4;70.4;-1.6
2894;45.1;80.8;-1.1
2896;45.7;71.6;-1.3
2898;44.1;75.3;-1.5
2900;43.9;79.5;-1
2902;45.3;71.4;-1.6
2904;46;79.9;-1.4
2906;45.1;73.5;-1.1
2908;46.3;75.4;-1.4
2910;44.6;72.5;-1.4
2912;44.8;71.6;-1.5
2914;46.8;79.1;-1.6
2916;44.6;74.5;-1.5
2918;44.6;79.4;-1.5
2920;45.3;71.1;-1.9
2922;45;75.6;-1
2924;44.1;73.1;-1.4
2926;47.6;76.3;-1.5
2928;47;81.4;-1
2930;45;71.2;-1.7
2932;46.9;80.7;-1.6
2934;45.4;72.3;-1.1
2936;43;77.4;-1.6
2938;45.3;72.6;-2
2940;45.4;73.3;-0.7
2942;45.1;81.9;-1.9
2944;48.5;74.7;-1.3
2946;44.8;82.1;-1.1
2948;46.2;72.4;-1.7
2950;46;80.5;-1.5
2952;44.7;74.1;-1.5
2954;46.4;77.1;-2.2
2956;46.9;80.2;-1.3
2958;46.9;74.7;-1.4
2960;46.1;80.7;-1.9
2962;47.8;72.7;-1.1
2964;46.3;82.3;-1.4
2966;47.4;71.9;-1.9
2968;47.8;82.1;-1.2
2970;45;77.8;-1.7
2972;46;78.7;-1.7
2974;45.9;77.3;-0.7
2976;46.5;75.8;-1.8
2978;47.8;77.2;-1.4
2980;46;76.3;-1.2
2982;46.9;79.6;-2
2984;46;75.7;-0.9
2986;46.2;77.9;-1.4
2988;48.8;78.3;-1.7
2990;46.1;77.9;-1.1
2992;46.4;73.4;-1.5
2994;47.6;81.9;-1.6
2996;47.2;78.7;-1.4
2998;48.7;82.5;-1.7
3000;47.1;73.1;-1.7
3002;47.5;83.5;-0.7
3004;49.6;75;-2
3006;46.7;83.8;-1.4
3008;49.4;75.7;-1.2
3010;48.4;81.2;-2.5
3012;46.8;74.8;-1
3014;48.8;82.6;-1.7
3016;47.5;74.3;-2
3018;47.8;82.8;-0.7
3020;49.8;82.2;-1.8
3022;47.3;81.1;-1.5
3024;49.7;77;-1.2
3026;48.7;80.1;-1.9
3028;48;76.9;-1.4
3030;49.8;79.6;-1.4
3032;47;78;-1.6
3034;49.9;80.7;-1.3
3036;48.6;79;-1.5
3038;48.6;81.4;-1.5
3040;48.6;76.7;-1.3
3042;48.9;83;-1.5
3044;50.6;81.8;-1.6
3046;47.4;81.2;-1.1
3048;47.4;75.8;-1.3
3050;48.3;79.1;-2.2
3052;48.3;76.6;-1.2
3054;50.7;84.4;-1.6
3056;48.1;76.4;-1.8
3058;49.9;80.6;-1.1
3060;47.9;78;-1.6
3062;46.7;78.7;-1.5
3064;48.7;76.2;-1.1
3066;49;82.1;-1.6
3068;50.5;81.5;-1.6
3070;48.4;77.6;-1
3072;49.2;79.9;-1.7
3074;49.6;77.1;-1.6
3076;49.2;83.8;-1.5
3078;50.7;78.7;-1.3
3080;48;81.8;-1.4
3082;50;78;-1.6
3084;48.1;81.4;-1.6
3086;49.5;76.3;-1.3
3088;51.3;85.8;-1.9
3090;49.7;81.4;-1.3
3092;52.2;82.6;-1.7
3094;47.7;78.8;-1.5
3096;49.9;78.7;-0.7
3098;50.3;82.7;-1.9
3100;49;78.9;-1.3
3102;50.3;82.7;-1.2
3104;48.4;81.1;-1.8
3106;51.1;82.1;-1.4
3108;50.8;79.8;-1.6
3110;50.3;80.8;-1.5
3112;48.9;82.6;-1.3
3114;49.1;76.5;-1.6
3116;49.1;81.5;-1.5
3118;49.9;78.5;-1.6
3120;47.7;84.6;-1.6
3122;48.8;77.4;-1.3
3124;49.1;80.9;-1.5
3126;49.3;81;-1.5
3128;51.6;79.4;-1.3
3130;47.9;80.2;-1.6
3132;49.2;79.7;-1.8
3134;50.1;86.2;-1.6
3136;50.3;76.5;-1.5
3138;50.4;82.7;-1.6
3140;49.4;79.5;-1.5
3142;49.9;82.3;-1.7
3144;49.7;81.2;-1.8
3146;51.4;81.1;-1.2
3148;50;79.7;-1.2
3150;53.6;80.9;-2
3152;51.4;85.8;-1.1
3154;51.2;81.4;-1.3
3156;49.5;79.1;-1.8
3158;51.5;83.7;-1.5
3160;49.1;78.5;-1.6
3162;50.2;82.6;-1.2
3164;49.9;80.8;-1.4
3166;51.4;81.3;-1.5
3168;50.5;84.3;-1.4
3170;49.7;76.9;-2.1
3172;50.1;84;-1.6
3174;47.8;80;-0.9
3176;51.4;80.5;-1.6
3178;49.6;81.7;-0.9
3180;50.3;78.1;-1.6
3182;49.5;85.4;-1.3
3184;50;77;-1
3186;49.9;82.7;-1.4
3188;52.3;83.4;-1.5
3190;50;79;-1.4
3192;49.2;80.6;-2.1
3194;48.2;79.8;-1.5
3196;50.4;83.7;-1.5
3198;49.7;80.3;-1.6
3200;51.6;81.8;-1
3202;49.6;81.6;-2.2
3204;50.9;80.4;-0.9
3206;50.7;80.7;-1.2
3208;48.4;80.4;-2.2
3210;51.9;79.9;-0.7
3212;50.7;84.6;-2.2
3214;50.5;80.4;-1.4
3216;50;83.2;-0.6
3218;52.2;79.3;-2.3
3220;51.4;81.7;-1.2
3222;53.5;86.5;-1.2
3224;52.2;80.4;-2
3226;51.6;82;-0.9
3228;52.4;81.2;-1.9
3230;52.8;81.6;-1.7
3232;49;81.2;-1
3234;52.2;84.5;-2.2
3236;50.8;82.8;-1.2
3238;50.1;76.7;-1.3
3240;51.2;81.8;-1.9
3242;51.9;84;-1.1
3244;50.4;82.1;-1.6
3246;49;81.1;-1.5
3248;48.7;80.9;-1
3250;48.5;79.2;-1.8
3252;50.2;82.7;-1.4
3254;49.7;81.8;-1.2
3256;52.2;82.9;-1.7
3258;49.5;78.8;-1.4
3260;51.5;78.8;-1
3262;50;83.6;-1.9
3264;51.1;78.7;-1.4
3266;49.6;81.2;-1.5
3268;52.7;83.1;-2.1
3270;51.1;82.9;-1
3272;50.3;84;-1.1
3274;49.5;82.1;-1.5
3276;53;87.3;-1.2
3278;52.1;81.7;-1.4
3280;51;81;-1.5
3282;49.1;83.8;-1.3
3284;51.8;82.8;-1.5
3286;51.7;88;-1.8
3288;51.4;82.5;-1.3
3290;50.8;83.4;-1.5
3292;52.8;86.5;-1.5
3294;52.8;88.2;-1.3
3296;50.8;85.3;-1.1
3298;49.9;79.4;-1.6
3300;51.4;84;-1.3
3302;53;87.1;-1.3
3304;50.5;84.6;-1.8
3306;50.8;83.4;-1.5
3308;50.8;85.4;-1.3
3310;50.1;80.8;-1.6
3312;49.5;84.1;-1.4
3314;52.4;85.5;-1.5
3316;50.2;85.8;-1.3
3318;51;82;-1.1
3320;48.4;80.8;-1.4
3322;48.7;87.2;-2
3324;49;80.7;-1.3
3326;51.6;84.7;-0.8
3328;49.1;79.9;-2.1
3330;51.7;81.7;-1
3332;51;85.4;-1.4
3334;50.3;83;-1.6
3336;50.4;85.6;-1.2
3338;51.5;81.4;-1.7
3340;51.7;86.4;-1.2
3342;50.3;83.7;-1.2
3344;52.4;83.8;-1.5
3346;50.5;84.8;-1.4
3348;52.4;85;-1.7
3350;51.8;84.9;-1.3
3352;50.1;82.4;-1.4
3354;49.4;86.5;-1.4
3356;50.2;84.3;-1.1
3358;48.4;82.1;-1.4
